"id","session_id","category","category_tag","turn","role","text","handover","links","dead_links","timestamp","run_id","endpoint"
"1438","ecde9dea-7c9a-4352-b9f5-0339c1324f6a","Ustabil","","3","bot","<p>Øv, det er træls! Lad os prøve lidt mere fejlsøgning </p><ul><li>Nulstil routeren ved at holde reset-knappen inde i 15-20 sekunder.</li><li>Tjek wifi-signalstyrken i <a href=""https://www.hiper.dk/mit-hiper/"">Mit Hiper</a> under Internet → Wifi-indstillinger og -oversigt.</li><li>Brug både 2,4 og 5 GHz wifi-frekvens – du kan pipeline om forskellen her: <a href=""https://www.hiper.dk/hjaelp/internet-og-wifi/forskel-paa-signal-frekvenser"">forskel på signal-frekvenser</a>.</li><li>Du kan også følge hele fejlsøgningsguiden her: <a href=""https://www.hiper.dk/hjaelp/internet-og-wifi/ustabil"">ustabilt internet</a>.</li></ul><p>Hvis det stadig ikke hjælper, kan du fejlmelde dit internet i <a href=""https://www.hiper.dk/mit-hiper/"">Mit Hiper</a>.</p><p>Skriv tilbage hvis det ikke løser det 👐</p>","0","[""https://www.hiper.dk/mit-hiper/"",""https://www.hiper.dk/hjaelp/internet-og-wifi/forskel-paa-signal-frekvenser"",""https://www.hiper.dk/hjaelp/internet-og-wifi/ustabil""]","[""https://www.hiper.dk/hjaelp/internet-og-wifi/forskel-paa-signal-frekvenser"",""https://www.hiper.dk/hjaelp/internet-og-wifi/ustabil""]","2026-02-27 17:08:12","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1437","ecde9dea-7c9a-4352-b9f5-0339c1324f6a","Ustabil","","3","user","Jeg har genstartet routeren og fiberboksen men det hjalp ikke","0","[]","[]","2026-02-27 17:08:12","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1454","ecde9dea-7c9a-4352-b9f5-0339c1324f6a","Ustabil","","4","bot","<p>Oplever du, at det langsomme internet er hele tiden, eller er det kun på bestemte tidspunkter af dagen? Det kan hjælpe med at finde ud af, hvad der er årsagen 🧐</p><p>Giv gerne besked, så tager vi næste skridt 👍</p>","0","[]","[]","2026-02-27 17:08:27","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1453","ecde9dea-7c9a-4352-b9f5-0339c1324f6a","Ustabil","","4","user","Hvornår er det langsomt? Er det konstant eller på bestemte tidspunkter?","0","[]","[]","2026-02-27 17:08:27","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1286","65c022b6-f57e-4590-a88e-fb64357cfa58","Øvrige","","1","bot","<p>Du kan godt skifte fra arbejdsgiverbetalt internet til selv at betale. Det kræver, at din arbejdsgiver sender en mail til kundeservice@hiper.dk med dit navn og adresse, samt en accept på at overdragelsen ønskes. Så sørger vi for at ændre betalingen til dig. ✅</p><p>Skriv endelig, hvis du har flere spørgsmål.</p>","0","[]","[]","2026-02-27 17:05:22","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1285","65c022b6-f57e-4590-a88e-fb64357cfa58","Øvrige","","1","user","Mit internet er arbejdsgiver betalt kan jeg skifte til at betale selv","0","[]","[]","2026-02-27 17:05:22","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1302","65c022b6-f57e-4590-a88e-fb64357cfa58","Øvrige","","2","bot","Det er desværre ikke muligt at overtage betalingen uden at din arbejdsgiver er med ind over. Din arbejdsgiver skal sende en mail til os med accept på, at du overtager abonnementet – det er ikke nok, at du selv kontakter os. 

Giv lyd hvis du har flere spørgsmål ","0","[]","[]","2026-02-27 17:05:40","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1301","65c022b6-f57e-4590-a88e-fb64357cfa58","Øvrige","","2","user","Kan jeg ikke bare overtage betalingen selv, uden at involvere min arbejdsgiver?","0","[]","[]","2026-02-27 17:05:40","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1318","65c022b6-f57e-4590-a88e-fb64357cfa58","Øvrige","","3","bot","Det kommer helt an på, hvilken aftale din arbejdsgiver har haft. Vi har desværre ikke adgang til de specifikke priser på dit abonnement, når det skifter til privat betaling. For at få helt præcist svar, skal du tage fat i mine kollegaer. Du kan se åbningstider og hvordan på <a href=""https://www.hiper.dk/kontakt"">hiper.dk/kontakt</a> 📝

Giv lyd hvis du har flere spørgsmål 👐","1","[""https://www.hiper.dk/kontakt""]","[]","2026-02-27 17:05:58","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1317","65c022b6-f57e-4590-a88e-fb64357cfa58","Øvrige","","3","user","Ændres prisen når jeg overtager betalingen fra min arbejdsgiver?","0","[]","[]","2026-02-27 17:05:58","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1282","88e4e37d-1841-4c38-8ce9-0258081e2b76","Øvrige","","1","bot","<p>Du kan nemt opdatere dit telefonnummer ved at logge ind på <a href=""https://www.hiper.dk/mit-hiper/"">Mit Hiper</a>. Her kan du ændre dine oplysninger under din profil 😊</p><p>Giv lyd hvis du har brug for mere hjælp!</p>","0","[""https://www.hiper.dk/mit-hiper/""]","[]","2026-02-27 17:05:20","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1281","88e4e37d-1841-4c38-8ce9-0258081e2b76","Øvrige","","1","user","Jeg har fået nyt telefonnummer","0","[]","[]","2026-02-27 17:05:20","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1296","88e4e37d-1841-4c38-8ce9-0258081e2b76","Øvrige","","2","bot","<p>Du finder profilsiden ved at logge ind på <a href=""https://www.hiper.dk/mit-hiper/"">Mit Hiper</a>. Når du er logget ind, skal du vælge fanen ""Profil"" – her kan du se og ændre dine oplysninger, fx telefonnummer 😊</p><p>Skriv endelig, hvis du oplever problemer med at logge ind eller finde fanen.</p>","0","[""https://www.hiper.dk/mit-hiper/""]","[]","2026-02-27 17:05:36","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1295","88e4e37d-1841-4c38-8ce9-0258081e2b76","Øvrige","","2","user","Jeg kan ikke finde profil-siden i Mit Hiper. Hvor er den henne?","0","[]","[]","2026-02-27 17:05:36","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1312","88e4e37d-1841-4c38-8ce9-0258081e2b76","Øvrige","","3","bot","<p>Dit telefonnummer er vigtigt at holde opdateret, da vi bruger det til at komme i kontakt med dig om dit abonnement, fx ved overdragelse eller hvis vi har brug for at informere dig hurtigt 📞</p><p>Du kan altid opdatere det i <a href=""https://www.hiper.dk/mit-hiper/"">Mit Hiper</a>.<br>Giv lyd hvis du har flere spørgsmål 👐</p>","0","[""https://www.hiper.dk/mit-hiper/""]","[]","2026-02-27 17:05:51","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1311","88e4e37d-1841-4c38-8ce9-0258081e2b76","Øvrige","","3","user","Er det vigtigt at mit telefonnummer er opdateret? Hvad bruges det til?","0","[]","[]","2026-02-27 17:05:51","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1328","88e4e37d-1841-4c38-8ce9-0258081e2b76","Øvrige","","4","bot","<p>Det er desværre ikke muligt for mig at opdatere dit telefonnummer for dig. Du skal selv logge ind på <a href=""https://www.hiper.dk/mit-hiper/"">Mit Hiper</a> og ændre det under ""Profil"" 😊</p><p>Skriv endelig, hvis du har brug for hjælp til at logge ind eller finde funktionen! 👐</p>","0","[""https://www.hiper.dk/mit-hiper/""]","[]","2026-02-27 17:06:06","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1327","88e4e37d-1841-4c38-8ce9-0258081e2b76","Øvrige","","4","user","Kan I opdatere det for mig, hvis jeg sender jer det?","0","[]","[]","2026-02-27 17:06:06","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1290","90db765c-b470-48f1-9b7b-11711dec928c","Øvrige","","1","bot","<p>Du kan som udgangspunkt ændre din email under ""Profil"" i <a href=""https://www.hiper.dk/mit-hiper/"">Mit Hiper</a>. Her kan du også rette andre oplysninger. 😊</p><p>Hvis det ikke virker, kan det skyldes et teknisk problem eller noget specifikt for din konto. Da der desværre ikke er nogen kollegaer online lige nu, vil jeg anbefale at du tjekker <a href=""https://www.hiper.dk/kontakt"">hiper.dk/kontakt</a> for åbningstider og kontaktmuligheder, så vi kan hjælpe dig videre.</p><p>Giv lyd hvis det stadig driller 🙌</p>","1","[""https://www.hiper.dk/mit-hiper/"",""https://www.hiper.dk/kontakt""]","[]","2026-02-27 17:05:24","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1289","90db765c-b470-48f1-9b7b-11711dec928c","Øvrige","","1","user","jeg kan ikke ændre min email","0","[]","[]","2026-02-27 17:05:24","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1280","aac436b4-d181-4fca-9acb-d939fc94c18d","Øvrige","","1","bot","Mine kollegaer er ikke online lige nu, da du har henvendt dig uden for åbningstiden. Se mere om vores åbningstider og kontaktmuligheder her: https://www.hiper.dk/kontakt","1","[""https://www.hiper.dk/kontakt""]","[]","2026-02-27 17:05:14","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1279","aac436b4-d181-4fca-9acb-d939fc94c18d","Øvrige","","1","user","kan jeg skifte fra bredbånd til 5g?","0","[]","[]","2026-02-27 17:05:14","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
